Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;MIC Code;CCP eligible Code;Trading Model Type;Product Assignment Group;Product Assignment Group Description;Designated Sponsor Member ID;Designated Sponsor;Price Range Value;Price Range Percentage;Minimum Quote Size;Instrument Type;Tick Size 1;Upper Price Limit Max;Tick Size 2;Upper Price Limit 2;Tick Size 3;Upper Price Limit 3;Tick Size 4;Upper Price Limit 4;Tick Size 5;Upper Price Limit 5;Tick Size 6;Upper Price Limit 6;Tick Size 7;Upper Price Limit 7;Tick Size 8;Upper Price Limit 8;Tick Size 9;Upper Price Limit 9;Tick Size 10;Upper Price Limit 10;Tick Size 11;Upper Price Limit 11;Tick Size 12;Upper Price Limit 12;Tick Size 13;Upper Price Limit 13;Tick Size 14;Upper Price Limit 14;Tick Size 15;Upper Price Limit 15;Tick Size 16;Upper Price Limit 16;Tick Size 17;Upper Price Limit 17;Tick Size 18;Upper Price Limit 18;Tick Size 19;Upper Price Limit 19;Tick Size 20;Upper Price Limit 20;Number of Decimal Digits;Unit of Quotation;Market Segment;Market Segment Supplement;Clearing Location;Primary Market MIC Code;Reporting Market;Settlement Period;Settlement Currency;Closed Book Indicator;Market Imbalance Indicator;CUM/EX Indicator;Minimum Iceberg Total Volume;Minimum Iceberg Display Volume;EMDI Incremental A - Unnetted;EMDI Incremental A - Unnetted Port;EMDI Incremental B - Unnetted;EMDI Incremental B - Unnetted Port;EMDI Snapshot A - Unnetted;EMDI Snapshot A - Unnetted Port;EMDI Snapshot B - Unnetted;EMDI Snapshot B - Unnetted Port;EMDI Market Depth - Unnetted;EMDI Snapshot Recovery Time Interval - Unnetted;MDI Address A - Netted;MDI Port A - Netted;MDI Address B - Netted;MDI Port B - Netted;MDI Market Depth - Netted;MDI Market Depth Time Interval - Netted;MDI Recovery Time Interval - Netted;EOBI Incremental A;EOBI Incremental Port A;EOBI Incremental B;EOBI Incremental Port B;EOBI Snapshot A;EOBI Snapshot Port A;EOBI Snapshot B;EOBI Snapshot Port B;Market Maker Member ID;Market Maker;Regulatory Liquid Instrument;Pre-trade LIS Value;Partition ID;Multi CCP-eligible;Tick Size Band;Security Sub Type;Issue Date;Underlying;Maturity Date;Flat Indicator;Coupon Rate;Previous Coupon Payment Date;Next Coupon Payment Date;Pool Factor;Indexation Coefficient;Accrued Interest Calculation Method;Country Of Issue;Minimum Tradable Unit;In-Subscription;Strike Price;Minimum Order Quantity;Off-Book Reporting Market;Instrument Auction Type;Specialist Member ID;Specialist;Liquidity Provider User Group;Specialist User Group;Quoting Period Start;Quoting Period End;Currency;Warrant Type;First Trading Date;Last Trading Date;Deposit Type;Single Sided Quote Support;Liquidity Class;Cover Indicator;VolatilityCorridorOpeningAuction;VolatilityCorridorIntradayAuction;VolatilityCorridorClosingAuction;VolatilityCorridorContinuous;DisableOnBookTrading;Maximum Order Quantity;Maximum Order Value;Security Classification Value;MidpointTrading;Midpoint Execution VenueID
Active;Active;KONTRON AG O.N;AT0000A0E9W5;52088;2504159;000A0X9EJ;KTN;XETR;Y;Continuous;SDX1;SDAX;HAUZI#PASOS#;Hauck Aufhaeuser Lampe Privatbank AG#Pareto Securities AS#;;2;591;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;1;2;2;5;5;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;45;;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;500;15000;224.0.160.151;59001;224.0.162.151;59001;224.0.160.150;59000;224.0.162.150;59000;CITDB#BALFR#SISDB#JUMAM#HREDB;Citadel Securities GCS (Ireland) Limited#BAADER BANK AG#SUSQUEHANNA INTERNATIONAL SECURITIES#Jump Trading Europe B.V.#HRTEU Limited;Y;200000.00000000;55;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2010-06-16;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;20628334;348000000;1;0;
Active;Active;WOLFTANK GROUP AG    O.N.;AT0000A25NJ6;206698;4788983;000A2PBHR;WAH;XETR;Y;Continuous;AST0;OESTERREICH;MWBMU#;MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#;0.32;;667;CS;0.0005;0.1;1;0.2;2;0.5;5;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;3;;BOCCP;WBDM;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;15000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;BALFR;BAADER BANK AG;N;15000.00000000;56;Y;ESMA_LB1;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2020-02-14;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;8848484;73000000;1;0;
Active;Active;STEYR MOTORS AG;AT0000A3FW25;955712;12156338;000A40TC4;4X0;XETR;Y;Continuous;AST0;OESTERREICH;HAUZI#;Hauck Aufhaeuser Lampe Privatbank AG#;;4;391;CS;0.0002;0.1;0.0005;0.2;1;0.5;2;1;5;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;55;;BOCCP;XFRA;XETS;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;BALFR;BAADER BANK AG;N;60000.00000000;56;Y;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETW;;;;;;;;EUR;;2024-10-30;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;5195729;73000000;1;0;
Active;Active;OESTERREICH. POST AG;AT0000APOST4;52087;2504158;000A0JML5;O3P;XETR;Y;Continuous;AST0;OESTERREICH;CENWI#;Raiffeisen Bank International AG#;;2;346;CS;0.0001;0.1;0.0002;0.2;0.0005;0.5;1;1;2;2;5;5;0.01;10;0.02;20;0.05;50;0.1;100;0.2;200;0.5;500;1;1000;2;2000;5;5000;10;10000;20;20000;50;50000;100;9999999999.9999;;;4;Shares;3;;BOCCP;WBAH;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;15000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;BALFR;BAADER BANK AG;Y;200000.00000000;56;Y;ESMA_LB3;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2009-08-07;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;2530329;73000000;1;0;
Active;Active;BAWAG GROUP AG;AT0000BAWAG2;432890;7026001;000A2DYJN;0B2;XETR;Y;Continuous;AST0;OESTERREICH;CENWI#;Raiffeisen Bank International AG#;;2;137;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;1;2;2;5;5;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;3;;BOCCP;WBAH;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;OPXAM#BALFR;OPTIVER V.O.F.#BAADER BANK AG;Y;400000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2021-11-17;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;4680564;348000000;1;0;
Active;Active;ADDIKO BANK AG INH.;AT000ADDIKO0;799401;10976035;000A2PMK5;ZYE1;XETR;Y;Continuous;AST0;OESTERREICH;ICFFR#;ICF BANK AG WERTPAPIERHANDELSBANK#;;4;255;CS;0.0002;0.1;0.0005;0.2;1;0.5;2;1;5;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;3;;BOCCP;WBAH;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;N;60000.00000000;56;Y;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2024-04-02;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;3852242;73000000;1;0;
Active;Active;AGRANA BET.AG INH.;AT000AGRANA3;76192;3353273;000A2NB37;AGB2;XETR;Y;Continuous;AST0;OESTERREICH;CENWI#;Raiffeisen Bank International AG#;;4;451;CS;0.0002;0.1;0.0005;0.2;1;0.5;2;1;5;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;3;;BOCCP;WBAH;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;15000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;JBBFR;KEPLER CHEUVREUX;N;60000.00000000;56;Y;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2018-07-27;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;6666666;73000000;1;0;
Active;Active;FREQUENTIS AG;ATFREQUENT09;134954;4064506;000A2PHG5;FQT;XETR;Y;Continuous;AST0;OESTERREICH;BKMFR*ACAMU#SEYFR#;BankM AG*JFD Bank AG#ODDO BHF SE#;;3;314;CS;0.0002;0.1;0.0005;0.2;1;0.5;2;1;5;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;46;;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;15000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;BALFR;BAADER BANK AG;N;60000.00000000;56;Y;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2019-05-14;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;2991803;73000000;1;0;
Active;Active;VULCAN ENERGY RESOURCES;AU0000066086;471046;7383399;000A2PV3A;VUL;XETR;Y;Continuous;AUS0;AUSTRALIEN NEUSEELAND OZEANIEN;JBBHH#;JOH. BERENBERG, GOSSLER & CO. KG#;0.24;;1642;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;1;2;2;5;5;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;45;;BUBON;XASX;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.1;59001;224.0.162.1;59001;224.0.160.0;59000;224.0.162.0;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.129;59001;224.0.162.129;59001;224.0.160.128;59000;224.0.162.128;59000;BALFR#WEBAM;BAADER BANK AG#WEBB TRADERS BV;N;60000.00000000;59;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2022-02-15;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;75389948;348000000;1;0;
Active;Active;AGEAS SA/NV;BE0974264930;432894;7026005;000A1J1DR;FO4N;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;;;;2;206;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;1;2;2;5;5;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;3;;BOCCP;XBRU;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;OPXAM;OPTIVER V.O.F.;Y;400000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2021-11-17;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;7250000;348000000;1;0;
Active;Active;ANHEUSER-BUSCH INBEV;BE0974293251;52124;2504195;000A2ASUV;1NBA;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;OPXAM#;OPTIVER V.O.F.#;;2;191;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;1;5;2;10;5;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;3;;BOCCP;XBRU;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;15000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;DRWAM#BALFR;DRW Europe B.V.#BAADER BANK AG;Y;650000.00000000;56;Y;ESMA_LB5;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2016-11-04;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;6807511;348000000;1;0;
Active;Active;UMICORE S.A.;BE0974320526;199788;4706828;000A2H5A3;NVJP;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;;;;2;971;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;1;2;2;5;5;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;3;;BOCCP;XBRU;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;15000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;DRWAM#OPXAM#BALFR;DRW Europe B.V.#OPTIVER V.O.F.#BAADER BANK AG;Y;400000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2020-01-17;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;34765234;348000000;1;0;
Active;Active;SHELLY GROUP PLC     EO 1;BG1100003166;809091;11107169;000A2DGX9;SLYG;XETR;Y;Continuous;NEWX;NEWEX;BALFR#;BAADER BANK AG#;;3;222;CS;0.0002;0.1;0.0005;0.2;1;0.5;2;1;5;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;45;;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.11;59001;224.0.162.11;59001;224.0.160.10;59000;224.0.162.10;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.159;59001;224.0.162.159;59001;224.0.160.158;59000;224.0.162.158;59000;;;N;60000.00000000;56;N;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2024-04-29;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;2185628;73000000;1;0;
Active;Active;EXPAT BUL.SOFIX UCITS ETF;BG9000011163;74918;2914339;000A2ARPV;BGX;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;GHCAT#LSTDU#;GHCO Europe Investment Services#LANG & SCHWARZ TRADECENTER AG & CO. KG#;;6;83300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2018-01-10;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;302631578;184000000;1;0;
Active;Active;EXPAT CROAT.CROBEX UCITS;BGCROEX03189;873985;11597751;000A2JB7C;ECDC;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;10;47900;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2024-07-25;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;172964843;184000000;1;0;
Active;Active;EXPAT CZECH PX UCITS ETF;BGCZPX003174;873988;11597754;000A2JAG6;CZX;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;6;35200;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2024-07-25;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;128815457;184000000;1;0;
Active;Active;EXPAT GREECE ASE UC.ETF;BGGRASE06174;873990;11597756;000A2JAG9;GRX;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;6;43300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2024-07-25;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;157912804;184000000;1;0;
Active;Active;EXPAT HUNG. BUX UCITS ETF;BGHUBUX01189;873984;11597750;000A2JB7B;HUBE;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;10;56100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2024-07-25;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;208498583;184000000;1;0;
Active;Active;EXPAT MAC.MBI10 UCITS ETF;BGMACMB06181;873983;11597749;000A2JB7E;MKK1;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;10;21400;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2024-07-25;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;79809152;184000000;1;0;
Active;Active;EXPAT POLAND WIG20 U.ETF;BGPLWIG04173;873989;11597755;000A2JAHA;PLX;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;6;80700;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2024-07-25;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;293742017;184000000;1;0;
Active;Active;EXPAT ROMANIA BET-BK U.E.;BGROBET05176;873982;11597748;000A2JAHB;ROX;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;6;24100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2024-07-25;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;89734211;184000000;1;0;
Active;Active;EXPAT SLOVAK.SAX UCITS;BGSKSAX04187;873986;11597752;000A2JB7H;SK9A;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;10;95500;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2024-07-25;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;351413292;184000000;1;0;
